"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-102-2002-00015","2002-04-10","","01","영업/정상","01","영업","","","","","02  501 0324","394.80","135-876","서울특별시 강남구 삼성동 142-19 지하1층","서울특별시 강남구 선릉로100길 56 (삼성동,지하1층)","06160","루루(LULU)","2023-10-27 15:48:34","U","2022-10-30 22:09:00.0","룸살롱","204518.446793503","444942.646235246","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2002-00016","2002-05-06","","01","영업/정상","01","영업","","","","","02 5619530","244.38","135-877","서울특별시 강남구 삼성동 143 지하1층","서울특별시 강남구 테헤란로69길 16, 지하1층 (삼성동)","06159","라이언","2023-04-14 15:48:16","U","2022-12-03 23:06:00.0","룸살롱","204581.098641746","444970.517834402","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2002-00024","2002-08-29","","01","영업/정상","01","영업","","","","","02 5386181","472.72","135-934","서울특별시 강남구 역삼동 824-12 지하1층","서울특별시 강남구 테헤란로4길 15, 지하1층 (역삼동)","06233","부스터","2023-03-29 15:24:56","U","2022-12-02 21:01:00.0","룸살롱","202603.676063723","443910.083022856","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2002-00030","20021213","","01","영업/정상","01","영업","","","","","02 5621243","938.83","135936","서울특별시 강남구 역삼동 832-7번지 지하1층 ","서울특별시 강남구 강남대로 320 (역삼동,지하1층)","06252","미션","2020-03-06 17:21:27","U","2020-03-08 02:40:00.0","룸살롱","202667.551184905    ","443299.218136257    ","룸살롱","","","","","","","","","","","","","","N","938.83","","",""
"3220000","3220000-102-2003-00010","20030610","","01","영업/정상","01","영업","","","","","02 5010037","162.48","135513","서울특별시 강남구 역삼동 703-0번지 지하1층 ","서울특별시 강남구 언주로98길 28 (역삼동,지하1층)","06151","다빈치","2018-11-27 16:45:11","U","2018-11-29 02:40:00.0","룸살롱","203832.545483355    ","444712.537964939    ","룸살롱","0","0","기타","자율","상수도전용","","","","","","","","","N","162.48","","",""
"3220000","3220000-102-2003-00014","2003-09-18","","01","영업/정상","01","영업","","","","","0220527007","197.37","135-876","서울특별시 강남구 삼성동 141-20 지상7층","서울특별시 강남구 선릉로92길 6, 지상7층 (삼성동)","06162","캐슬(Castle)","2023-06-01 15:44:39","U","2022-12-06 00:03:00.0","룸살롱","204275.04","444780.035","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2003-00016","20030923","","01","영업/정상","01","영업","","","","","20527005","537.71","135876","서울특별시 강남구 삼성동 141-20 지상4,5,6층","서울특별시 강남구 선릉로92길 6 (삼성동,지상4,5,6층)","06162","포텐(Potent)","2022-08-19 14:08:22","U","2021-12-07 22:01:00.0","룸살롱","204275.04","444780.035","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2003-00020","2003-12-27","","01","영업/정상","01","영업","","","","","","418.82","135-915","서울특별시 강남구 역삼동 677-13 지하1,2층","서울특별시 강남구 테헤란로37길 13-13, 지하1,2층 (역삼동)","06142","대행사 탬버린(tambourin)","2023-07-10 11:06:55","U","2022-12-06 23:03:00.0","룸살롱","203444.744001988","444499.100403656","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2004-00008","20040701","","01","영업/정상","01","영업","","","","","02 5398558","722.60","135877","서울특별시 강남구 삼성동 143-26번지 ","서울특별시 강남구 테헤란로77길 11-3, 4,5,6,7층 (삼성동)","06159","려","2020-05-01 11:03:30","U","2020-05-03 02:40:00.0","룸살롱","204721.681839332    ","444976.616252344    ","룸살롱","","","","","","","","","","","","","","N","722.6","","",""
"3220000","3220000-102-2004-00009","2004-10-19","","01","영업/정상","01","영업","","","","","","167.89","135-915","서울특별시 강남구 역삼동 678-17 지하1층","서울특별시 강남구 테헤란로33길 11 (역삼동,지하1층)","06141","더크리드 CREED","2023-11-09 14:24:31","U","2022-10-31 23:01:00.0","룸살롱","203398.121221189","444475.520666003","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2004-00012","20041223","","01","영업/정상","01","영업","","","","","02 5557383","732.49","135915","서울특별시 강남구 역삼동 678-31 지하1층, 지상1,2,3,4층 ","서울특별시 강남구 테헤란로29길 6 (역삼동,지하1층, 지상1,2,3,4층)","","좋은날","2021-09-24 18:19:13","U","2021-09-26 02:40:00.0","룸살롱","203376.521484261    ","444425.530056755    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","732.49","","",""
"3220000","3220000-102-2004-00013","20041230","","01","영업/정상","01","영업","","","","","02 5643880","918.90","135915","서울특별시 강남구 역삼동 678-21 지상1,2,3층 ","서울특별시 강남구 테헤란로27길 10, 지상1,2,3,층 (역삼동)","06141","오렌지","2022-01-11 17:30:13","U","2022-01-13 02:40:00.0","룸살롱","203322.107730881    ","444444.114156804    ","룸살롱","","","","","","","","","","","","","","N","918.9","","",""
"3220000","3220000-102-2005-00004","2005-06-18","","01","영업/정상","01","영업","","","","","","533.16","135-876","서울특별시 강남구 삼성동 142-29 지상 4,5,6층","서울특별시 강남구 선릉로92길 38 (삼성동,지상 4,5,6층)","06160","쌔삥 앤 하이킥 4,5,6","2023-12-22 14:11:26","U","2022-11-01 22:04:00.0","룸살롱","204512.989866326","444870.810346312","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2005-00006","2005-06-18","","01","영업/정상","01","영업","","","","","","355.44","135-876","서울특별시 강남구 삼성동 142-29 7~8층","서울특별시 강남구 선릉로92길 38 (삼성동,7~8층)","06160","쌔삥 앤 하이킥 7,8","2023-12-22 14:12:40","U","2022-11-01 22:04:00.0","룸살롱","204512.989866326","444870.810346312","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2005-00012","2005-12-15","","01","영업/정상","01","영업","","","","","0234408233","264.15","135-832","서울특별시 강남구 논현동 248-7 지하1층","서울특별시 강남구 언주로 640 (논현동,지하1층)","06098","멀리건2","2024-02-15 16:44:54","U","2023-12-01 23:07:00.0","룸살롱","203102.074986325","445751.652027981","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2005-00015","2005-12-28","","01","영업/정상","01","영업","","","","","","799.39","135-952","서울특별시 강남구 청담동 53-7 신관 지하1층","서울특별시 강남구 영동대로 737 (청담동,신관 지하1층)","06071","청담나이트클럽","2023-11-20 10:40:00","U","2022-10-31 22:02:00.0","관광호텔나이트(디스코)","204714.758457103","446852.078363788","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2006-00001","20060118","","01","영업/정상","01","영업","","","","","","462.84","135920","서울특별시 강남구 역삼동 718-14 지상 3~5층","서울특별시 강남구 언주로87길 48 (역삼동,지상 3~5층)","06220","세븐(SEVEN)","2022-08-22 16:20:53","U","2021-12-07 22:04:00.0","기타","203409.113028538","444284.183756117","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2006-00004","2006-04-24","","01","영업/정상","01","영업","","","","","02 5576092","182.92","135-877","서울특별시 강남구 삼성동 143-12 지하1층","서울특별시 강남구 테헤란로77길 11-10 (삼성동,지하1층)","06159","이세븐","2023-08-21 15:00:00","U","2022-12-07 22:03:00.0","룸살롱","204671.159363031","444985.873119757","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2006-00005","20060608","","01","영업/정상","01","영업","","","","","","705.24","135839","서울특별시 강남구 대치동 890-61 지하1,2층 ","서울특별시 강남구 테헤란로68길 13 (대치동,지하1,2층)","06193","건전지2","2021-01-30 15:38:40","U","2021-02-02 02:40:00.0","룸살롱","204579.595290232    ","444698.393266174    ","룸살롱","","","","","","","","","","","","","","N","705.24","","",""
"3220000","3220000-102-2006-00006","20060608","","01","영업/정상","01","영업","","","","","","709.44","135839","서울특별시 강남구 대치동 890-33 지하1층, 지하2층 ","서울특별시 강남구 테헤란로68길 11 (대치동,지하1층, 지하2층)","06193","건전지1","2020-09-23 15:40:20","U","2020-09-25 02:40:00.0","룸살롱","204574.616118011    ","444711.023702729    ","룸살롱","","","","","","","","","","","","","","N","709.44","","",""
"3220000","3220000-102-2006-00008","2006-08-29","","01","영업/정상","01","영업","","","","","02  501 1868","485.97","135-913","서울특별시 강남구 역삼동 653","서울특별시 강남구 봉은사로 230, 지하1층 (역삼동, 봉암빌딩)","06135","베스트","2023-08-23 10:58:26","U","2022-12-07 22:05:00.0","룸살롱","203248.055158765","445099.542660395","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2006-00010","2006-09-20","","01","영업/정상","01","영업","","","","","","682.58","135-936","서울특별시 강남구 역삼동 832-7 지하2층","서울특별시 강남구 강남대로 320 (역삼동,지하2층)","06252","방탄","2023-11-16 13:19:01","U","2022-10-31 23:08:00.0","룸살롱","202667.551184905","443299.218136257","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2006-00011","20061017","","01","영업/정상","01","영업","","","","","02 5088785","197.99","135839","서울특별시 강남구 대치동 890-61 지상4층 ","서울특별시 강남구 테헤란로68길 13 (대치동,지상4층)","06193","건전지 3 (three)","2020-09-23 15:44:00","U","2020-09-25 02:40:00.0","룸살롱","204579.595290232    ","444698.393266174    ","룸살롱","","","","","","","","","","","","","","N","197.99","","",""
"3220000","3220000-102-2007-00005","2007-07-26","","01","영업/정상","01","영업","","","","","","257.31","135-877","서울특별시 강남구 삼성동 143","서울특별시 강남구 테헤란로69길 16 (삼성동)","06159","라이언1","2023-04-14 15:52:29","U","2022-12-03 23:06:00.0","룸살롱","204581.098641746","444970.517834402","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2007-00006","20070820","","01","영업/정상","01","영업","","","","","000205550242","617.90","135924","서울특별시 강남구 역삼동 736-35 지하1,2층 ","서울특별시 강남구 테헤란로22길 10 (역삼동,지하1,2층)","06236","다소다","2022-01-01 21:25:44","U","2022-01-03 02:40:00.0","룸살롱","203017.93886914     ","444112.179327271    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","617.9","","",""
"3220000","3220000-102-2007-00010","2007-09-20","","01","영업/정상","01","영업","","","","","02 5149555","300.79","135-831","서울특별시 강남구 논현동 237-10 지하1층","서울특별시 강남구 언주로 603 (논현동,지하1층)","06109","하이즈(HIGHZ)","2023-10-31 15:49:04","U","2022-11-01 00:02:00.0","룸살롱","203242.466677462","445211.460368106","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2007-00011","2007-10-17","","01","영업/정상","01","영업","","","","","02  541 3111","422.48","135-952","서울특별시 강남구 청담동 53-7 지상2층","서울특별시 강남구 영동대로 737 (청담동,지상2층)","06071","아이리스","2023-02-13 16:36:28","U","2022-12-01 23:05:00.0","기타","204714.758457103","446852.078363788","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2007-00012","2007-11-08","","01","영업/정상","01","영업","","","","","","235.25","135-957","서울특별시 강남구 청담동 132-17","서울특별시 강남구 영동대로 712, 지하1층 (청담동)","06075","아우라","2023-02-16 15:40:10","U","2022-12-01 23:08:00.0","룸살롱","204964.378144648","446579.714676861","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2008-00001","20080116","","01","영업/정상","01","영업","","","","","02  508 5454","496.09","135915","서울특별시 강남구 역삼동 678-24 지하1,2층","서울특별시 강남구 테헤란로27길 8-4 (역삼동,지하1,2층)","06141","헤이 데이","2022-10-18 14:38:40","U","2021-10-30 22:01:00.0","룸살롱","203330.125","444424.745","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2008-00003","20080314","","01","영업/정상","01","영업","","","","","000205082754","502.94","135915","서울특별시 강남구 역삼동 678-33 지하1층, 지하2층","서울특별시 강남구 테헤란로33길 3-12 (역삼동,지하1층, 지하2층)","06141","루이즈","2022-09-30 12:39:12","U","2021-10-31 00:02:00.0","룸살롱","203336.595","444409.025","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2008-00013","20080820","","01","영업/정상","01","영업","","","","","02 5019894","338.63","135936","서울특별시 강남구 역삼동 831-24번지 ","서울특별시 강남구 강남대로78길 12 (역삼동)","06242","준코뮤직타운 역삼점","2018-04-12 10:39:34","I","2018-08-31 23:59:59.0","룸살롱","202614.861589627    ","443629.023395675    ","룸살롱","","","","","","","","","","","","","","N","338.63","","",""
"3220000","3220000-102-2008-00014","2008-10-21","","01","영업/정상","01","영업","","","","","","313.99","135-876","서울특별시 강남구 삼성동 142-29 지상2,3층","서울특별시 강남구 선릉로92길 38 (삼성동,지상2,3층)","06160","쌔삥 앤 하이킥 2,3","2023-12-22 14:09:56","U","2022-11-01 22:04:00.0","룸살롱","204512.989866326","444870.810346312","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2008-00020","20081203","","01","영업/정상","01","영업","","","","","02  508 8710","188.70","135839","서울특별시 강남구 대치동 890-61 지상3층 ","서울특별시 강남구 테헤란로68길 13 (대치동,지상3층)","06193","건전지 4 (four)","2020-09-23 15:30:06","U","2020-09-25 02:40:00.0","룸살롱","204579.595290232    ","444698.393266174    ","룸살롱","","","","","","","","","","","","","","N","188.7","","",""
"3220000","3220000-102-2009-00002","2009-02-16","","01","영업/정상","01","영업","","","","","5666651","760.23","135-934","서울특별시 강남구 역삼동 824-7 지하1층, 지상2층","서울특별시 강남구 테헤란로6길 10 (역삼동,지하1층, 지상2층)","06233","스테이","2023-08-03 14:22:48","U","2022-12-08 00:05:00.0","룸살롱","202621.086862178","443960.250245403","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2009-00003","20090216","","01","영업/정상","01","영업","","","","","5676628","321.99","135934","서울특별시 강남구 역삼동 824-7번지 지상3층 ","서울특별시 강남구 테헤란로6길 10 (역삼동,지상3층)","06233","탑","2019-08-13 15:43:12","U","2019-08-15 02:40:00.0","룸살롱","202621.086862178    ","443960.250245403    ","룸살롱","","","기타","","상수도전용","","","","","","","","","N","321.99","","",""
"3220000","3220000-102-2009-00004","20090224","","01","영업/정상","01","영업","","","","","","499.32","135923","서울특별시 강남구 역삼동 735-32 지하1층 ","서울특별시 강남구 테헤란로20길 10 (역삼동,지하1층)","06235","에이원","2020-09-17 17:25:01","U","2020-09-19 02:40:00.0","룸살롱","202949.8531865      ","444097.855142963    ","룸살롱","","","","","","","","","","","","","","N","499.32","","",""
"3220000","3220000-102-2009-00005","20090224","","01","영업/정상","01","영업","","","","","","491.15","135923","서울특별시 강남구 역삼동 735-32 지하2층 ","서울특별시 강남구 테헤란로20길 10 (역삼동,지하2층)","06235","이프(If)","2020-11-05 14:33:00","U","2020-11-07 02:40:00.0","룸살롱","202949.8531865      ","444097.855142963    ","룸살롱","","","","","","","","","","","","","","N","491.15","","",""
"3220000","3220000-102-2009-00008","20090706","","01","영업/정상","01","영업","","","","","","238.99","135924","서울특별시 강남구 역삼동 736-35 지상2층 ","서울특별시 강남구 테헤란로22길 10 (역삼동,지상2층)","06236","시그널","2020-11-19 19:55:05","U","2020-11-21 02:40:00.0","룸살롱","203017.93886914     ","444112.179327271    ","룸살롱","","","","","","","","","","","","","","N","238.99","","",""
"3220000","3220000-102-2009-00012","20091119","","01","영업/정상","01","영업","","","","","0262408001","807.84","135924","서울특별시 강남구 역삼동 736-17번지 지하1층 ","서울특별시 강남구 테헤란로20길 9 (역삼동,지하1층)","06236","임펙트","2020-03-18 15:14:58","U","2020-03-20 02:40:00.0","룸살롱","202983.911878234    ","444109.138798396    ","룸살롱","","","","","","","","","","","","","","N","807.84","","",""
"3220000","3220000-102-2009-00013","20091130","","01","영업/정상","01","영업","","","","","","697.18","135924","서울특별시 강남구 역삼동 736-17번지 지하2층 ","서울특별시 강남구 테헤란로20길 9 (역삼동,지하2층)","06236","오프닝","2020-03-23 16:26:09","U","2020-03-25 02:40:00.0","룸살롱","202983.911878234    ","444109.138798396    ","룸살롱","","","","","","","","","","","","","","N","697.18","","",""
"3220000","3220000-102-2009-00016","20091218","","01","영업/정상","01","영업","","","","","","249.46","135877","서울특별시 강남구 삼성동 143-27 지상2층","서울특별시 강남구 테헤란로77길 9, 지상2층 (삼성동)","06159","씨엔엔CNN2","2023-01-06 16:42:21","U","2022-12-01 00:08:00.0","룸살롱","204738.865337042","444986.108170337","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2010-00002","20100201","","01","영업/정상","01","영업","","","","","","313.45","135920","서울특별시 강남구 역삼동 718-14 지상1,2층","서울특별시 강남구 언주로87길 48 (역삼동,지상1,2층)","06220","식스(SIX)","2022-09-20 16:17:49","U","2021-12-08 22:02:00.0","룸살롱","203409.113028538","444284.183756117","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2010-00004","2010-04-14","","01","영업/정상","01","영업","","","","","566 9039","192.69","135-920","서울특별시 강남구 역삼동 718-16","서울특별시 강남구 테헤란로28길 3-10, 지하1층 (역삼동)","06220","님과함께","2023-11-07 11:28:25","U","2022-11-01 00:09:00.0","룸살롱","203421.695229095","444309.674219389","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2010-00009","20100908","","01","영업/정상","01","영업","","","","","02 5083044","273.84","135877","서울특별시 강남구 삼성동 143-29 지하1층 ","서울특별시 강남구 삼성로91길 24 (삼성동,지하1층)","06159","엠(M)노래밤","2022-02-10 16:50:57","U","2022-02-12 02:40:00.0","룸살롱","204721.983251915    ","444955.669918219    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","273.84","","",""
"3220000","3220000-102-2010-00013","20101203","","01","영업/정상","01","영업","","","","","02  558 8799","374.26","135924","서울특별시 강남구 역삼동 736-16 지하1층 ","서울특별시 강남구 테헤란로20길 5 (역삼동,지하1층)","06236","오로라","2021-02-22 15:12:02","U","2021-02-24 02:40:00.0","룸살롱","202967.31799669     ","444136.953159125    ","룸살롱","","","","","","","","","","","","","","N","374.26","","",""
"3220000","3220000-102-2010-00014","20101208","","01","영업/정상","01","영업","","","","","","583.76","135877","서울특별시 강남구 삼성동 143-35 ","서울특별시 강남구 테헤란로69길 8, 지상4층,지상5층 (삼성동)","06159","어게인1","2020-07-22 09:50:56","U","2020-07-24 02:40:00.0","룸살롱","204604.129228143    ","444915.497841808    ","룸살롱","5","2","","","","","","","","","","","","N","583.76","","",""
"3220000","3220000-102-2011-00003","20110210","","01","영업/정상","01","영업","","","","","02  567 9991","554.22","135915","서울특별시 강남구 역삼동 677-20 지하1층, 지하2층","서울특별시 강남구 테헤란로33길 6-7 (역삼동,지하1층, 지하2층)","06142","뮤직뱅크","2022-12-28 16:02:35","U","2021-11-01 21:00:00.0","룸살롱","203475.825","444490.505","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2011-00005","2011-03-23","","01","영업/정상","01","영업","","","","","","122.53","135-937","서울특별시 강남구 역삼동 838-4 지하1층","서울특별시 강남구 강남대로62길 12 (역삼동,지하1층)","06253","탑시크릿노래바Q","2023-11-13 17:09:37","U","2022-10-31 23:05:00.0","룸살롱","202804.892854071","443121.557273426","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2011-00011","20110624","","01","영업/정상","01","영업","","","","","","298.54","135876","서울특별시 강남구 삼성동 141-20 지상2,3층","서울특별시 강남구 선릉로92길 6 (삼성동,지상2,3층)","06162","어게인(again)","2022-08-19 13:59:05","U","2021-12-07 22:01:00.0","룸살롱","204275.04","444780.035","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2011-00015","20111010","","01","영업/정상","01","영업","","","","","","249.46","135877","서울특별시 강남구 삼성동 143-27 지상3층","서울특별시 강남구 테헤란로77길 9, 지상3층 (삼성동)","06159","씨엔엔CNN3","2023-01-06 16:20:09","U","2022-12-01 00:08:00.0","룸살롱","204738.865337042","444986.108170337","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2011-00016","20111103","","01","영업/정상","01","영업","","","","","","583.76","135877","서울특별시 강남구 삼성동 143-35 ","서울특별시 강남구 테헤란로69길 8, 지상2층, 지상3층 (삼성동)","06159","어게인","2021-09-10 10:08:55","U","2021-09-12 02:40:00.0","룸살롱","204604.129228143    ","444915.497841808    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","583.76","","",""
"3220000","3220000-102-2012-00004","20120830","","01","영업/정상","01","영업","","","","","","249.46","135877","서울특별시 강남구 삼성동 143-27 지상4층","서울특별시 강남구 테헤란로77길 9, 4층 (삼성동)","06159","씨엔엔CNN4","2023-01-06 16:27:23","U","2022-12-01 00:08:00.0","룸살롱","204738.865337042","444986.108170337","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2013-00002","2013-06-18","","01","영업/정상","01","영업","","","","","07077223567","799.34","135-513","서울특별시 강남구 역삼동 701-1 지하2층","서울특별시 강남구 언주로 506, 지하2층 (역삼동)","06152","글로리","2023-03-22 15:51:53","U","2022-12-02 22:04:00.0","관광호텔나이트(디스코)","203716.938085702","444579.034008591","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2014-00009","20141224","","01","영업/정상","01","영업","","","","","02  555 0981","145.31","135840","서울특별시 강남구 대치동 891-59 지하1층 ","서울특별시 강남구 테헤란로78길 14-8, 지하1층 (대치동)","06194","썸","2022-02-03 12:11:27","U","2022-02-08 02:40:00.0","룸살롱","204776.316864736    ","444785.255982638    ","룸살롱","","","유흥업소밀집지역","우수","","","","","","","","","","N","145.31","","",""
"3220000","3220000-102-2015-00001","2015-01-05","","01","영업/정상","01","영업","","","","","02  63489090","229.84","135-935","서울특별시 강남구 역삼동 826-9 지하1층","서울특별시 강남구 테헤란로2길 36, 지하1층 (역삼동)","06241","서울여자","2024-02-15 14:50:21","U","2023-12-01 23:07:00.0","룸살롱","202544.786803627","443737.090151119","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2015-00003","20150731","","01","영업/정상","01","영업","","","","","","817.77","135932","서울특별시 강남구 역삼동 819-9","서울특별시 강남구 강남대로92길 13, 지하1.2층 (역삼동)","06134","Alvin Avenue(엘빈 에비뉴)","2023-01-18 15:28:58","U","2022-11-30 22:00:00.0","기타","202451.742958279","444092.87549641","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2015-00004","20150803","","01","영업/정상","01","영업","","","","","","173.24","135821","서울특별시 강남구 논현동 115-12번지 지하1층 ","서울특별시 강남구 언주로 706, 지하1층 (논현동)","06061","랩(LAB)","2020-05-25 12:32:18","U","2020-05-27 02:40:00.0","룸살롱","203085.675300594    ","445978.559854528    ","룸살롱","","","기타","","상수도전용","","","","","","","","","N","173.24","","",""
"3220000","3220000-102-2015-00006","2015-12-02","","01","영업/정상","01","영업","","","","","02  518 0444","286.58","135-897","서울특별시 강남구 신사동 652-14 지하1층","서울특별시 강남구 도산대로 331, 지하1층 (신사동)","06019","놀이터","2023-07-26 11:18:00","U","2022-12-06 22:08:00.0","룸살롱","203300.715916038","446789.650787302","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2015-00008","2015-12-14","","01","영업/정상","01","영업","","","","","","508.76","135-832","서울특별시 강남구 논현동 248-7 지하1층","서울특별시 강남구 언주로 640, 지하1층 (논현동)","06098","멀리건","2024-02-15 16:42:05","U","2023-12-01 23:07:00.0","고고(디스코)클럽","203102.074986325","445751.652027981","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00001","2016-01-12","","01","영업/정상","01","영업","","","","","","188.64","135-876","서울특별시 강남구 삼성동 142-23 지하1층","서울특별시 강남구 선릉로92길 43, 지하1층 (삼성동)","06160","자전거","2023-11-10 14:42:33","U","2022-10-31 23:02:00.0","룸살롱","204536.688635146","444910.803555561","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00005","20160406","","01","영업/정상","01","영업","","","","","","359.96","135934","서울특별시 강남구 역삼동 824-8","서울특별시 강남구 테헤란로6길 14, 지하1층 (역삼동)","06233","쿨타임","2022-07-27 19:03:14","U","2021-12-06 21:00:00.0","룸살롱","202628.711245032","443941.678923863","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00006","2016-09-01","","01","영업/정상","01","영업","","","","","","502.65","135-513","서울특별시 강남구 역삼동 701-1 역삼 아르누보씨티","서울특별시 강남구 언주로 506, 역삼 아르누보씨티 지하1층 101호 (역삼동)","06152","더","2023-03-22 15:49:54","U","2022-12-02 22:04:00.0","룸살롱","203716.938085702","444579.034008591","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00008","2016-10-11","","01","영업/정상","01","영업","","","","","","823.19","135-876","서울특별시 강남구 삼성동 142-35","서울특별시 강남구 테헤란로 411 (삼성동)","06160","파티원(PARTYONE)","2024-02-19 16:48:21","U","2023-12-01 22:01:00.0","룸살롱","204410.462342038","444837.488072395","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00009","20161115","","01","영업/정상","01","영업","","","","","","324.09","135923","서울특별시 강남구 역삼동 735-11 지하1층","서울특별시 강남구 논현로87길 지하 41 (역삼동)","","라디오","2022-04-12 13:57:30","U","2021-12-03 23:04:00.0","룸살롱","202890.701410324","444070.444071342","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2016-00010","20161201","","01","영업/정상","01","영업","","","","","02  539 7423","567.70","135923","서울특별시 강남구 역삼동 735-11 지하1층","서울특별시 강남구 논현로87길 41 (역삼동)","06235","라이징","2022-04-01 09:21:11","U","2021-12-04 00:03:00.0","룸살롱","202890.701410324","444070.444071342","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2017-00001","20170508","","01","영업/정상","01","영업","","","","","","504.13","135918","서울특별시 강남구 역삼동 677-20 4,5층","서울특별시 강남구 테헤란로33길 6-7, 4,5층 (역삼동)","06142","심포니","2022-08-26 12:12:54","U","2021-12-07 22:08:00.0","룸살롱","203475.825","444490.505","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2018-00003","20180731","","01","영업/정상","01","영업","","","","","","423.21","135877","서울특별시 강남구 삼성동 144-6번지 ","서울특별시 강남구 테헤란로77길 12, 1층 (삼성동)","06158","제너딘","2019-07-26 18:00:23","U","2019-07-28 02:40:00.0","룸살롱","204774.24773282     ","445010.229472758    ","룸살롱","","","","","","","","","","","","","","N","423.21","","",""
"3220000","3220000-102-2018-00004","20180809","","01","영업/정상","01","영업","","","","","","319.63","135934","서울특별시 강남구 역삼동 824-7번지 4층 ","서울특별시 강남구 테헤란로6길 10, 4층 (역삼동)","06233","39","2019-08-13 15:20:55","U","2019-08-15 02:40:00.0","룸살롱","202621.086862178    ","443960.250245403    ","룸살롱","","","","","","","","","","","","","","N","319.63","","",""
"3220000","3220000-102-2018-00006","2018-12-11","","01","영업/정상","01","영업","","","","","","311.39","135-915","서울특별시 강남구 역삼동 678-24 늘봄빌딩 2,3층","서울특별시 강남구 테헤란로27길 8-4, 늘봄빌딩 (2,3층) (역삼동)","06141","루이스투","2023-09-08 17:16:56","U","2022-12-08 23:00:00.0","룸살롱","203330.125","444424.745","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00001","20190417","","01","영업/정상","01","영업","","","","","","409.04","135935","서울특별시 강남구 역삼동 826-41번지 지하1층 ","서울특별시 강남구 테헤란로2길 37, 지하1층 (역삼동)","06241","링코노래타운 강남역삼점","2019-04-17 17:59:08","I","2019-04-19 02:20:25.0","룸살롱","202581.453379878    ","443739.168275263    ","룸살롱","","","","","","","","","","","","","","N","409.04","","",""
